Date,Price,Open,High,Low,Vol.,Change %
2019-12-18,67.08,67.87,67.87,66.74,256.11M,-1.17%
2019-12-17,67.87,67.73,68.38,65.72,135.85M,0.21%
2019-12-16,67.73,68,68,67.17,116.37M,-0.40%
2019-12-13,68,67.17,68.29,66.33,84.64M,1.24%
2019-12-12,67.17,66.67,67.2,65.78,123.81M,0.76%
2019-12-11,66.67,65.68,67.16,65.68,268.05M,0.51%
2019-12-10,66.33,65.53,66.7,64.93,207.56M,1.23%
2019-12-09,65.53,65.41,65.72,65.2,274.34M,0.19%
2019-12-06,65.41,63.53,65.58,63.43,285.48M,2.96%
2019-12-05,63.53,61.1,63.53,61.04,272.43M,11.11%
2019-12-04,57.17,54.93,57.17,55.57,51.00M,4.08%
2019-12-03,54.93,55.21,56.49,54.84,50.90M,-0.51%
2019-12-02,55.21,56.42,55.85,54.43,41.64M,-2.14%
2019-11-29,56.42,54.92,56.71,53.25,50.75M,2.88%
2019-11-28,54.84,56.44,56.44,54.23,26.54M,-2.83%
2019-11-27,56.44,56.52,56.44,54.87,48.38M,-0.15%
2019-11-26,56.52,57.36,58.57,54.19,180.62M,-1.47%
2019-11-25,57.36,58.62,58.84,57.36,37.69M,-2.15%
2019-11-22,58.62,57.96,58.62,56.8,66.62M,1.14%
2019-11-21,57.96,58.62,58.29,56.88,42.69M,-1.13%
2019-11-20,58.62,57.36,58.62,56.61,50.84M,2.20%
2019-11-19,57.36,58.26,58.16,56.84,44.47M,-1.54%
2019-11-18,58.26,58.81,59.61,57.01,50.84M,-0.94%
2019-11-15,58.81,53.9,60.71,57,115.87M,9.10%
2019-11-14,53.9,53.63,56.04,53.25,71.01M,0.51%
2019-11-13,53.63,54.18,53.99,52.83,107.64M,-1.00%
2019-11-12,54.18,55.11,56.05,51.38,91.50M,-1.70%
2019-11-11,55.11,55.9,56.52,54.3,89.11M,-1.42%
2019-11-08,55.9,56.05,56.52,55.12,39.45M,-0.27%
2019-11-07,56.05,54.69,56.05,54.65,98.55M,2.49%
2019-11-06,54.69,54.34,55.11,52.36,104.72M,0.64%
2019-11-05,54.34,55.12,56.05,52.52,72.06M,-1.41%
2019-11-04,55.12,56.98,58.86,55.12,65.79M,-3.26%
2019-10-30,56.98,57.74,56.99,54.65,84.60M,-1.31%
2019-10-29,57.74,58.86,59.79,57.27,36.68M,-1.90%
2019-10-28,58.86,58.71,59.32,58.41,69.14M,0.25%
2019-10-25,58.71,58.95,59.79,58.56,123.47M,-0.41%
2019-10-24,58.95,56.99,58.95,56.2,229.03M,4.30%
2019-10-23,56.52,59.79,59.79,56.52,93.94M,-5.38%
2019-10-22,59.73,61.52,63.06,57.77,93.83M,-2.90%
2019-10-21,61.52,66.8,63.98,60.72,61.31M,-7.90%
2019-10-18,66.8,66.66,66.8,65.85,63.87M,0.21%
2019-10-17,66.66,65.77,66.66,65.4,78.73M,1.75%
2019-10-16,65.51,64.93,65.77,64.48,58.81M,0.89%
2019-10-15,64.93,63.34,64.93,63.34,45.12M,2.51%
2019-10-14,63.34,61,63.81,61.19,80.21M,3.83%
2019-10-11,61,60.28,61.18,60.68,33.62M,1.21%
2019-10-10,60.28,60.54,60.91,60.07,27.43M,-0.43%
2019-10-09,60.54,60.72,60.87,60.21,7.04M,-0.31%
2019-10-08,60.72,60.63,61.15,59.56,35.74M,0.15%
2019-10-07,60.63,60.25,60.63,59.35,32.35M,0.64%
2019-10-04,60.25,59.06,60.56,58.39,18.65M,2.01%
2019-10-03,59.06,58.86,59.76,58.16,28.61M,-0.22%
2019-10-02,59.19,57.94,59.19,57.82,16.25M,0.57%
2019-10-01,58.86,58.88,59.14,58.03,37.85M,-0.05%
2019-09-30,58.88,58.73,60.07,57.64,61.36M,0.27%
2019-09-27,58.73,60.05,60.68,58.58,49.15M,-2.21%
2019-09-26,60.05,58.57,60.05,57.94,27.86M,2.54%
2019-09-25,58.57,58.95,60.72,57.92,26.43M,-0.65%
2019-09-24,58.95,60.26,59.8,58.48,31.46M,-2.17%
2019-09-23,60.26,60.72,61,59.8,73.83M,-0.77%
2019-09-17,60.72,60.82,61,59,123.99M,-0.15%
2019-09-16,60.82,59.62,60.82,58.86,36.23M,0.99%
2019-09-13,60.22,60.16,60.35,58.86,29.41M,0.09%
2019-09-12,60.16,60.23,60.63,59.42,114.22M,-0.11%
2019-09-11,60.23,58.57,60.26,57.65,47.12M,2.82%
2019-09-10,58.58,57.92,58.59,57,34.49M,1.13%
2019-09-09,57.92,56.88,57.92,56.88,18.11M,1.84%
2019-09-06,56.88,57.31,57.51,56.81,13.57M,-0.77%
2019-09-05,57.31,56.52,57.9,56.71,36.78M,1.40%
2019-09-04,56.52,56.66,57.19,56.06,27.01M,-0.25%
2019-09-03,56.66,57.8,57.8,56.59,55.68M,-1.97%
2019-09-02,57.8,58.13,58.1,57.08,11.44M,-0.56%
2019-08-30,58.13,56.52,58.25,56.68,53.12M,2.84%
2019-08-29,56.52,56.01,56.83,55.98,25.34M,0.92%
2019-08-28,56.01,54.87,56.17,54.29,86.98M,2.08%
2019-08-27,54.87,54.2,57.16,54.2,121.48M,1.24%
2019-08-26,54.19,54.57,55.13,53.83,22.20M,-0.68%
2019-08-23,54.57,55.59,55.12,54.36,43.27M,-1.83%
2019-08-22,55.59,55.88,56.32,54.65,56.17M,-0.52%
2019-08-21,55.88,55.93,56.32,55.73,30.11M,-0.10%
2019-08-20,55.93,55.98,56.29,55.6,24.33M,-0.08%
2019-08-19,55.98,56.06,56.65,55.88,22.15M,-0.15%
2019-08-16,56.06,56.29,56.8,55.87,27.49M,-0.40%
2019-08-14,56.29,56.71,56.78,56.06,48.35M,-0.74%
2019-08-13,56.71,56.63,57,56.2,60.38M,0.13%
2019-08-12,56.63,56.99,56.93,56.26,15.72M,-0.62%
2019-08-09,56.99,56.98,57.74,56.19,39.39M,0.02%
2019-08-08,56.98,57.08,57.92,56.25,57.48M,-0.18%
2019-08-07,57.08,56.89,57.81,56.61,62.98M,0.33%
2019-08-06,56.89,56.36,57.8,56.43,37.12M,0.94%
2019-08-05,56.36,57.45,57.55,56.15,48.54M,-1.90%
2019-08-02,57.45,59.04,59.02,57.45,54.94M,-2.69%
2019-08-01,59.04,59.61,59.79,58.68,40.26M,-0.96%
2019-07-31,59.61,58.39,60.35,58.04,68.69M,2.10%
2019-07-30,58.39,58.66,58.67,58.02,78.27M,-0.46%
2019-07-29,58.66,58.57,59.49,58.31,24.39M,0.16%
2019-07-26,58.57,58.09,59.58,57.91,26.22M,-0.18%
2019-07-25,58.67,58.12,58.76,58.01,47.04M,0.95%
2019-07-24,58.12,58.39,58.45,57.84,21.47M,-0.46%
2019-07-23,58.39,58.2,58.95,57.92,46.93M,0.32%
2019-07-22,58.2,59.55,59.33,58.12,17.58M,-2.26%
2019-07-19,59.55,59.09,59.56,59.14,37.94M,0.77%
2019-07-18,59.09,59.46,59.79,59.09,20.98M,-0.63%
2019-07-17,59.46,60,60.35,59.46,18.81M,-0.89%
2019-07-15,60,59.93,60.39,59.88,15.33M,0.11%
2019-07-12,59.93,60.35,60.25,59.93,17.76M,-0.70%
2019-07-11,60.35,60.51,60.52,59.94,27.60M,-0.26%
2019-07-10,60.51,60.53,60.54,59.79,17.40M,-0.03%
2019-07-09,60.53,60.63,61.24,60.08,29.33M,-0.17%
2019-07-08,60.63,61,61,60.16,33.89M,-0.61%
2019-07-05,61,60.72,61,60.26,41.10M,0.43%
2019-07-04,60.74,61.03,60.91,60.27,37.62M,-0.47%
2019-07-03,61.03,59.95,61.03,59.95,22.44M,1.81%
2019-07-02,59.95,60.26,61.49,59.8,44.57M,-0.51%
2019-07-01,60.26,60.16,60.72,60.16,21.47M,0.16%
2019-06-28,60.16,61.04,61.19,60,39.91M,-1.44%
2019-06-27,61.04,60.82,61.15,60.55,12.65M,0.37%
2019-06-26,60.82,61.05,61.19,60.82,28.08M,-0.38%
2019-06-25,61.05,60.82,61.18,60.86,83.02M,0.38%
2019-06-24,60.82,60.26,61.18,60.44,27.05M,0.93%
2019-06-21,60.26,60.59,60.94,60.26,93.86M,-0.56%
2019-06-20,60.59,60.44,60.96,60.07,42.91M,0.25%
2019-06-19,60.44,60.26,60.63,59.88,18.06M,0.31%
2019-06-18,60.26,60.02,60.72,59.99,39.84M,0.39%
2019-06-17,60.02,60.35,60.22,59.79,24.82M,-0.54%
2019-06-14,60.35,60.63,60.63,59.79,16.58M,-0.46%
2019-06-13,60.63,60.3,61,59.93,22.36M,0.54%
2019-06-12,60.3,60.84,60.95,59.98,56.91M,-0.88%
