Date,Price,Open,High,Low,Vol.,Change %
2020-10-27,6498,6431.03,6517.11,6431.03,181.08K,-0.42%
2020-10-26,6525.7,6590,6617.1,6450,112.36K,-1.39%
2020-10-23,6617.4,6560,6678,6499.9,210.18K,0.57%
2020-10-22,6580,6501,6720,6501,585.24K,1.22%
2020-10-21,6501,6320,6590,6320,243.66K,2.86%
2020-10-20,6320,6351,6440,6302,270.02K,-0.32%
2020-10-19,6340,6450,6550,6335,173.75K,-2.46%
2020-10-16,6500,6500,6540,6410,155.24K,-0.31%
2020-10-15,6520,6600,6700,6460,233.29K,-2.36%
2020-10-14,6677.4,6620,6680,6600,185.78K,-0.19%
2020-10-13,6690,6600,6699,6550,215.65K,0.80%
2020-10-09,6636.8,6680,6789,6625,281.42K,0.71%
2020-10-08,6590,6500,6650,6489,192.83K,2.57%
2020-10-07,6425,6595,6595,6400,181.36K,-2.95%
2020-10-06,6620.1,6720,6810,6601.2,125.19K,-1.49%
2020-10-05,6719.9,6551.1,6750,6550,116.18K,2.59%
2020-10-02,6550,6550,6710,6451,165.95K,-1.50%
2020-10-01,6650,6700,6825,6525,344.67K,0.53%
2020-09-30,6615,6500,6699,6500,623.67K,3.38%
2020-09-29,6399,6303,6450,6303,660.59K,1.59%
2020-09-28,6299,6340,6374.4,6299,853.10K,0.54%
2020-09-25,6264.9,6389,6389,6264.9,405.66K,-1.03%
2020-09-24,6330.1,6281,6480,6262,437.85K,1.20%
2020-09-23,6255,6670,6690,6199.9,411.23K,-6.14%
2020-09-22,6664,6700,6850,6610,366.06K,-0.52%
2020-09-21,6698.9,6700,6730,6517,337.30K,-2.35%
2020-09-17,6860,7202.5,7202.5,6760,992.84K,-4.76%
2020-09-16,7203,7460,7474,7165,356.12K,-3.95%
2020-09-15,7499,7525,7670,7460,396.72K,-0.35%
2020-09-14,7525,7325,7540,7300,417.89K,3.08%
2020-09-11,7300,7106.5,7300,7100,266.47K,2.72%
2020-09-10,7106.5,7215,7234.9,7033,125.39K,-1.44%
2020-09-09,7210,7270,7298,7180,125.05K,-0.96%
2020-09-08,7279.9,7290,7315,7201,211.64K,-0.14%
2020-09-07,7290,7055,7290,7055,194.26K,3.40%
2020-09-04,7050,7041,7100,7000,229.14K,-0.35%
2020-09-03,7075,6969,7100,6936,347.66K,2.54%
2020-09-02,6900,7048.9,7048.9,6892,246.40K,0.15%
2020-09-01,6890,7000,7000,6800,214.35K,-0.14%
2020-08-31,6900,7068,7070,6899.9,167.95K,-1.15%
2020-08-28,6980.4,7102,7194.9,6900,62.43K,-1.18%
2020-08-27,7064,7000,7150,6990.2,208.31K,1.06%
2020-08-26,6990,6948,6990,6850,235.30K,1.04%
2020-08-25,6917.9,7040,7120,6800,273.82K,-1.86%
2020-08-24,7049,7135.1,7230.1,7049,135.14K,-1.14%
2020-08-21,7130.3,7248,7248,7099.9,180.18K,-1.64%
2020-08-20,7249,7199,7360,6987,201.18K,1.67%
2020-08-19,7130,7099,7415,7099,569.47K,0.16%
2020-08-18,7118.9,7000,7120,7000,577.99K,3.79%
2020-08-17,6859,6752.1,6859,6752.1,233.96K,2.08%
2020-08-14,6719,6640,6739,6600,369.78K,1.81%
2020-08-13,6599.8,6765,6775,6599.8,416.86K,-2.44%
2020-08-12,6764.9,6800,6800,6689,449.47K,1.13%
2020-08-11,6689,6799,6900,6655,870.75K,0.71%
2020-08-10,6641.9,6311,6641.9,6301,1.29M,9.06%
2020-08-07,6090,6001,6099.9,6000,384.23K,2.10%
2020-08-06,5964.7,6060,6150,5920,255.64K,-1.25%
2020-08-05,6040.1,5950,6150,5950,466.88K,1.94%
2020-08-04,5925,5900,6000,5886,366.74K,0.94%
2020-08-03,5870,5811.1,5890,5799.9,294.96K,2.98%
2020-07-31,5700.1,5700,5800,5700,110.28K,0.09%
2020-07-30,5695,5754,5754,5655,313.15K,-1.47%
2020-07-29,5779.8,5889,5889.1,5620,396.83K,-0.86%
2020-07-28,5830,5900,5920,5830,324.38K,-0.34%
2020-07-27,5850,5900,5989,5850,188.42K,-0.09%
2020-07-24,5855,5849.9,5979.8,5843,422.65K,-0.09%
2020-07-23,5860.1,5820,6050,5820,669.94K,1.74%
2020-07-22,5760,5498,5780,5498,954.75K,5.69%
2020-07-21,5450,5412.1,5490,5385,634.48K,1.87%
2020-07-20,5350,5584,5584,5327,519.24K,-4.19%
2020-07-17,5584,5679,5679,5450,394.53K,-2.04%
2020-07-16,5700,5700,5700,5700,-,0.00%
2020-07-15,5700,6036,6079,5600,1.04M,-3.39%
2020-07-14,5900,5671,5900,5600,574.34K,4.13%
2020-07-13,5666,5600,5740,5599,282.48K,3.30%
2020-07-10,5485,5520,5570,5451,367.09K,-0.24%
2020-07-09,5498,5600,5600,5465,420.65K,-3.22%
2020-07-08,5681,5651,5840,5650,424.62K,0.55%
2020-07-07,5650,5780,5795,5635,496.23K,-2.25%
2020-07-06,5780,5799,5900,5780,650.53K,2.65%
2020-07-03,5630.7,5590,5680,5500,251.87K,0.15%
2020-07-02,5622,5500.1,5648.1,5500,505.02K,2.97%
2020-07-01,5459.8,5390,5500,5360,129.79K,2.63%
2020-06-30,5320,5320,5469,5320,98.85K,0.18%
2020-06-26,5310.5,5400,5480,5275.1,236.18K,-1.66%
2020-06-25,5400,5450,5495,5381,218.13K,-0.92%
2020-06-24,5450,5500,5580,5400,307.45K,-0.55%
2020-06-23,5480,5400,5480,5300,443.66K,3.40%
2020-06-22,5300,5240,5340,5151.1,308.52K,2.91%
2020-06-19,5150,5201,5325,5150,456.70K,-0.77%
2020-06-18,5190,5399,5399,5190,260.66K,-2.21%
2020-06-17,5307.2,5350,5400,5291,157.92K,0.52%
2020-06-16,5280,5500,5525,5270,271.70K,-0.71%
2020-06-15,5318,5380,5380,5150,269.84K,-1.52%
2020-06-12,5400,5500,5561,5379.9,333.29K,0.00%
2020-06-11,5400,5570,5570,5375,324.10K,-4.42%
2020-06-10,5650,5650,5800,5645,405.41K,0.89%
2020-06-09,5600,5599.7,5640,5506,379.01K,-0.71%
2020-06-08,5640,5635.1,5652,5550,826.89K,4.44%
2020-06-05,5400,5402,5535,5325,431.48K,0.93%
2020-06-04,5350,5455,5455,5284.3,543.79K,-1.83%
2020-06-03,5450,5556,5651,5412,929.86K,-1.54%
2020-06-02,5535,5411,5555,5402,1.01M,3.46%
2020-06-01,5350,5260,5399,5260,620.75K,2.79%
2020-05-29,5205,5180,5300,5120,757.68K,0.58%
2020-05-28,5175,5300,5350,5090,1.45M,5.61%
2020-05-27,4900,5005,5050,4750,836.21K,-2.00%
2020-05-26,5000,5265,5390,4961,783.05K,-3.85%
2020-05-25,5200,5000,5200,4925,556.42K,6.12%
2020-05-22,4900,4750,4999,4575.1,581.40K,3.84%
2020-05-20,4719,4614,4800,4555,794.44K,5.10%
2020-05-19,4490,4300,4498,4250,948.84K,7.29%
2020-05-18,4185,4151,4230,4151,773.84K,4.63%
2020-05-15,4000,3912,4029.8,3912,378.47K,2.56%
2020-05-14,3900,3800,3970,3700,605.70K,1.60%
2020-05-13,3838.5,4021.5,4021.5,3716,482.47K,-4.75%
2020-05-12,4030,4030,4092,4025,260.70K,0.21%
2020-05-11,4021.5,4050,4050,3940,225.69K,-0.70%
2020-05-08,4050,4120,4180,4050,418.73K,-0.71%
2020-05-07,4079,4010,4120,4010,677.14K,2.62%
2020-05-06,3975,4015,4050,3880.1,371.14K,-0.63%
2020-05-05,4000,4000,4050,3994.9,399.76K,0.15%
2020-05-04,3994,3994.7,3994.7,3850,358.38K,-1.99%
2020-04-30,4075,4050,4143,3950,306.06K,-0.61%
2020-04-29,4100,4010,4199,4005.1,764.84K,2.63%
2020-04-28,3995,4000,4000,3962,687.70K,1.11%
2020-04-27,3951,3851,3960,3850.9,149.85K,3.70%
2020-04-24,3810,4000,4000,3810,274.65K,-2.93%
