Date,Price,Open,High,Low,Vol.,Change %
2020-12-01,5752.1,5418,5795.7,5391,743.06K,6.72%
2020-11-30,5390,5360,5529,5360,2.32M,0.56%
2020-11-27,5360,5511,5612.8,5310,564.64K,-2.67%
2020-11-26,5507,5601.1,5638,5405,132.10K,-3.39%
2020-11-25,5700,5600,5700,5501.1,435.33K,1.79%
2020-11-24,5600,5500,5665,5427,287.60K,2.38%
2020-11-23,5469.9,5488,5488,5350,227.10K,2.51%
2020-11-20,5336.1,5328,5480,5328,190.47K,0.15%
2020-11-19,5328,5474.9,5500,5250,250.21K,-2.57%
2020-11-18,5468.6,5500,5500,5400,256.42K,0.36%
2020-11-17,5448.9,5460,5510,5400,328.32K,0.91%
2020-11-16,5400,5385,5520.1,5370,721.17K,0.65%
2020-11-13,5364.9,5227,5364.9,5200,325.15K,2.64%
2020-11-12,5227,5150,5289.5,5001,771.45K,1.50%
2020-11-11,5150,5196,5200,5095,2.08M,-0.87%
2020-11-10,5195,4900,5220.1,4899,477.61K,6.02%
2020-11-09,4900,4650,4990,4650,576.23K,6.78%
2020-11-06,4588.9,4430,4622.3,4430,458.19K,3.59%
2020-11-05,4430,4450,4450,4298.9,576.19K,3.03%
2020-11-04,4299.9,4200,4331,4150,614.33K,2.38%
2020-11-03,4199.9,4300,4300.1,4125,575.37K,-1.18%
2020-11-02,4250,4300,4300,4222,776.41K,-1.16%
2020-10-30,4300,4450,4450,4300,789.77K,-3.32%
2020-10-29,4447.8,4600,4600,4400,770.15K,-1.92%
2020-10-28,4535,4555,4555,4470,324.89K,-1.37%
2020-10-27,4598,4643,4750,4571,498.99K,-0.95%
2020-10-26,4642,4790,4790,4640,195.78K,-3.19%
2020-10-23,4795,4800,4800,4730,187.46K,1.57%
2020-10-22,4721,4845,4845,4721,455.83K,-2.56%
2020-10-21,4845,4785,4897,4765.1,331.80K,1.68%
2020-10-20,4765,4783.9,4811.3,4700,101.36K,-0.41%
2020-10-19,4784.8,4850,4850,4750,348.90K,-1.55%
2020-10-16,4860,4948,4948,4851,182.71K,-1.78%
2020-10-15,4948,4950,4999,4860,236.35K,-1.02%
2020-10-14,4999,4880,4999,4850,161.53K,1.40%
2020-10-13,4930,5005,5005,4880.4,70.19K,-1.40%
2020-10-09,5000,5038,5038,4930.5,98.38K,-0.79%
2020-10-08,5040,5080,5080,4870,158.21K,2.71%
2020-10-07,4907.1,4900,4940.8,4865,198.43K,0.13%
2020-10-06,4900.6,4940,4990,4875,152.00K,-0.80%
2020-10-05,4940,5050,5050,4909.4,195.71K,-1.20%
2020-10-02,5000,5034,5035,5000,95.94K,-0.71%
2020-10-01,5036,5080,5120,5000.1,144.35K,-0.68%
2020-09-30,5070.3,5190,5190,5020,233.35K,1.00%
2020-09-29,5020,5060,5060,4982,264.02K,-0.79%
2020-09-28,5060,5150,5200,5060,117.28K,-1.06%
2020-09-25,5114,5050,5119,5044.8,75.87K,1.37%
2020-09-24,5045,5036,5120,5035,287.52K,0.58%
2020-09-23,5016,5107,5136.4,5016,497.34K,-1.26%
2020-09-22,5080,5075,5086.5,5039.9,134.86K,1.21%
2020-09-21,5019.4,5100,5100,5001.1,200.07K,-2.54%
2020-09-17,5150,5111,5150,5005,312.09K,0.76%
2020-09-16,5111,5196,5196,5078.5,304.61K,-0.76%
2020-09-15,5150,5230,5230,5150,209.57K,-0.98%
2020-09-14,5201,5164.9,5369,5164.9,133.23K,1.37%
2020-09-11,5130.5,5180,5180,5100,94.38K,-0.86%
2020-09-10,5175.1,5245,5245,5150,161.29K,-1.30%
2020-09-09,5243.5,5350,5378,5243.5,183.74K,-1.99%
2020-09-08,5349.9,5212,5349.9,5133.5,161.23K,2.88%
2020-09-07,5199.9,5280,5280,5182.1,60.11K,0.25%
2020-09-04,5187,5200,5235,5150,436.78K,-0.25%
2020-09-03,5200,5275,5275,5200,741.94K,-0.95%
2020-09-02,5250,5030,5270,5010,1.45M,5.00%
2020-09-01,5000,5250,5250,5000,2.05M,-2.17%
2020-08-31,5111.1,5400,5400,5111.1,1.10M,-3.75%
2020-08-28,5310.1,5350,5384.5,5282.1,321.58K,-0.75%
2020-08-27,5350,5350,5370,5290,208.78K,0.19%
2020-08-26,5340,5352,5394,5286.3,156.09K,-0.22%
2020-08-25,5352,5397,5448.5,5352,291.20K,-0.06%
2020-08-24,5355,5440,5486.9,5355,294.64K,-1.51%
2020-08-21,5437.2,5492,5492,5413.3,187.20K,-0.06%
2020-08-20,5440.5,5420,5476,5370,121.09K,0.29%
2020-08-19,5425,5450,5451,5370,197.65K,-0.64%
2020-08-18,5460,5525,5570,5452,168.78K,-1.18%
2020-08-17,5525,5598,5605,5513.7,259.49K,-0.79%
2020-08-14,5569,5700,5700,5548,353.76K,-1.78%
2020-08-13,5670,5700,5777.7,5650,230.96K,-0.44%
2020-08-12,5695,5550.1,5699,5515,201.20K,3.34%
2020-08-11,5511,5656,5717.4,5511,314.10K,-2.37%
2020-08-10,5644.8,5700,5769.6,5550,140.72K,-0.97%
2020-08-07,5700.1,5600,5720,5600,231.52K,2.06%
2020-08-06,5585,5593,5593,5402,264.93K,-0.27%
2020-08-05,5600,5800,5800,5556.3,227.90K,-0.89%
2020-08-04,5650.1,5762,5850,5600,156.49K,-0.44%
2020-08-03,5675,5870,5870,5675,145.07K,-3.50%
2020-07-31,5881,5721,5881,5608.7,211.18K,2.90%
2020-07-30,5715,5760,5950,5648,79.23K,-0.64%
2020-07-29,5752,5900,5900,5752,155.49K,-2.43%
2020-07-28,5895,5900,5919,5830,179.02K,1.11%
2020-07-27,5830,5835,5967.9,5779.5,167.87K,0.00%
2020-07-24,5830,5740,5839.9,5669.7,215.13K,1.89%
2020-07-23,5722,5709.9,5839.9,5709.9,303.51K,0.39%
2020-07-22,5700,5700,5779.6,5632.4,303.31K,0.00%
2020-07-21,5700,5928,5929,5700,346.16K,-3.86%
2020-07-20,5929,5909,5950,5821.4,164.65K,-0.52%
2020-07-17,5960,5780,5960,5750,137.35K,2.74%
2020-07-16,5801.3,5801.3,5801.3,5801.3,-,0.00%
2020-07-15,5801.3,5990,6050,5801.3,282.68K,-3.33%
2020-07-14,6001.1,6000,6001.1,5820,283.81K,0.89%
2020-07-13,5948.4,5880,6049,5871,253.58K,1.86%
2020-07-10,5840,5805,5874.9,5805,227.58K,0.67%
2020-07-09,5801,5840,5889.4,5799,340.94K,-3.32%
2020-07-08,6000,6200.1,6229.5,5983.3,469.51K,-3.23%
2020-07-07,6200.1,6360,6360,6200.1,237.02K,-2.67%
2020-07-06,6370,6258,6440,6236.7,288.72K,2.41%
2020-07-03,6220,6240,6250,6125.1,68.60K,0.16%
2020-07-02,6210,6180,6211.7,6056.1,676.80K,0.98%
2020-07-01,6150,5990,6150,5981.3,142.58K,3.97%
2020-06-30,5915,5971,6050.3,5725.2,615.03K,-0.67%
2020-06-26,5955,6172.7,6172.7,5955,170.93K,-3.18%
2020-06-25,6150.7,6235,6235,6127,294.49K,-1.19%
2020-06-24,6225,6173.8,6257.6,6077.5,332.13K,-0.56%
2020-06-23,6260,6210,6300,6210,228.22K,0.81%
2020-06-22,6210,6120,6220,6080,171.26K,1.62%
2020-06-19,6111,6210,6250,6111,538.40K,-0.70%
2020-06-18,6153.9,6056.3,6169,6050,83.56K,1.72%
2020-06-17,6050,6060,6220,6020.8,260.97K,-0.07%
2020-06-16,6054.3,6000,6150,5950,300.29K,2.44%
2020-06-15,5910,5950,5950,5752,353.49K,-0.76%
2020-06-12,5955,6050,6100,5913,461.96K,0.68%
2020-06-11,5915,5890,5947.9,5721.3,514.09K,-0.59%
2020-06-10,5950,6202,6270,5900,273.11K,-4.03%
2020-06-09,6200,6300,6330,6150,343.95K,-2.15%
2020-06-08,6336,6050.3,6348,6050,207.65K,5.25%
2020-06-05,6020,5999,6100.1,5982.5,364.37K,1.60%
