Date,Price,Open,High,Low,Vol.,Change %
2019-08-26,1027.75,1032.79,1055.19,1017.77,2.06M,-0.49%
2019-08-23,1032.79,1066.54,1066.54,1019.03,5.40M,-3.16%
2019-08-22,1066.54,1085.93,1095.53,1047.14,3.40M,-1.79%
2019-08-21,1085.93,1079.14,1100.76,1079.14,1.82M,0.63%
2019-08-20,1079.14,1105.32,1106,1076.72,4.40M,-2.44%
2019-08-19,1106.09,1129.56,1143.04,1085.93,3.12M,-2.08%
2019-08-16,1129.56,1105.42,1144.1,1105.42,3.47M,2.41%
2019-08-14,1102.99,1144.1,1158.65,1102.99,3.30M,-3.88%
2019-08-13,1147.5,1179.78,1192.58,1147.5,7.77M,-2.75%
2019-08-12,1179.98,1200.34,1200.34,1144.1,13.46M,-6.74%
2019-08-09,1265.3,1289.35,1325.32,1265.3,1.89M,-1.86%
2019-08-08,1289.35,1265.3,1298.27,1275.29,2.68M,1.90%
2019-08-07,1265.3,1265.3,1284.69,1251.73,4.46M,0.00%
2019-08-06,1265.3,1284.69,1306.99,1253.76,3.51M,-1.14%
2019-08-05,1279.84,1308.93,1308.93,1242.22,6.26M,-2.22%
2019-08-02,1308.93,1324.73,1324.73,1300.98,1.99M,-2.18%
2019-08-01,1338.11,1347.71,1354.5,1323.47,2.11M,-0.71%
2019-07-31,1347.71,1351.59,1351.69,1338.21,2.75M,-0.36%
2019-07-30,1352.56,1352.56,1367.11,1347.71,1.65M,0.07%
2019-07-29,1351.59,1350.62,1362.16,1347.71,648.40K,0.07%
2019-07-26,1350.62,1356.44,1355.37,1347.71,1.02M,-0.43%
2019-07-25,1356.44,1354.5,1366.14,1342.87,3.12M,0.14%
2019-07-24,1354.5,1338.6,1367.11,1338.6,2.17M,0.18%
2019-07-23,1352.08,1367.11,1376.61,1347.81,4.01M,-1.10%
2019-07-22,1367.11,1348.78,1367.11,1349.65,1.01M,1.36%
2019-07-19,1348.78,1362.26,1385.43,1314.75,1.48M,-0.99%
2019-07-18,1362.26,1356.34,1378.64,1344.9,2.78M,0.44%
2019-07-17,1356.34,1365.17,1365.17,1348.97,8.38M,-0.65%
2019-07-15,1365.17,1377.77,1377.77,1362.45,2.52M,-0.91%
2019-07-12,1377.77,1405.89,1406.86,1365.17,2.93M,-1.93%
2019-07-11,1404.92,1376.8,1424.31,1365.17,8.15M,2.04%
2019-07-10,1376.8,1333.17,1380.78,1328.32,3.13M,3.27%
2019-07-09,1333.17,1333.17,1342.77,1282.27,2.17M,0.29%
2019-07-08,1329.29,1299.23,1329.29,1294.19,2.02M,2.31%
2019-07-05,1299.23,1315.72,1308.93,1289.54,2.33M,-1.25%
2019-07-04,1315.72,1325.41,1325.41,1309.9,780.12K,-0.73%
2019-07-03,1325.41,1290.61,1328.32,1299.23,1.81M,2.70%
2019-07-02,1290.61,1308.93,1318.63,1290.61,1.95M,-1.40%
2019-07-01,1308.93,1289.54,1326.58,1284.69,1.91M,1.50%
2019-06-28,1289.54,1299.33,1318.63,1285.95,2.02M,-0.75%
2019-06-27,1299.33,1299.23,1308.93,1279.84,1.22M,0.01%
2019-06-26,1299.23,1307.57,1318.53,1294.48,2.52M,-0.64%
