Date,Price,Open,High,Low,Vol.,Change %
2020-09-30,102,99.98,102,99.2,93.82M ,2.00%
2020-09-29,100,102.03,102.03,99.22,92.50M ,-1.99%
2020-09-28,102.03,104,104.4,101.86,47.87M ,-1.12%
2020-09-25,103.19,103,103.5,102.39,30.67M ,0.53%
2020-09-24,102.65,103.5,104,101.56,88.30M ,0.12%
2020-09-23,102.53,103,106.79,101.5,103.08M ,-0.62%
2020-09-22,103.17,109.24,109.24,103.06,168.83M ,-5.66%
2020-09-21,109.36,113.7,113.7,109.22,153.99M ,-4.48%
2020-09-17,114.49,112.51,114.81,112.34,223.51M ,0.88%
2020-09-16,113.49,114,114.01,112.7,161.77M ,-0.92%
2020-09-15,114.54,114,115.01,113.5,149.03M ,0.47%
2020-09-14,114,112,114.01,111.99,75.81M ,1.42%
2020-09-11,112.4,109.99,112.4,107,148.66M ,3.24%
2020-09-10,108.87,111.56,111.8,108.15,114.94M ,-2.40%
2020-09-09,111.55,112.4,112.9,111.55,75.91M ,-0.82%
2020-09-08,112.47,112.66,112.72,112,41.63M ,-0.34%
2020-09-07,112.85,113.5,113.75,111.5,26.49M ,0.05%
2020-09-04,112.79,113.68,113.68,111.31,51.07M ,-0.18%
2020-09-03,112.99,113.1,114.15,112.37,80.60M ,-0.11%
2020-09-02,113.11,112,113.51,111.2,89.32M ,1.01%
2020-09-01,111.98,112.5,112.51,110.15,88.96M ,0.10%
2020-08-31,111.87,115.49,115.49,111.53,214.13M ,-3.13%
2020-08-28,115.49,117,117,115.22,122.32M ,-1.29%
2020-08-27,117,116.39,117,115.55,70.04M ,0.52%
2020-08-26,116.39,115.87,116.5,114.89,132.03M ,1.21%
2020-08-25,115,113.5,115.1,113.5,432.88M ,0.52%
2020-08-24,114.4,115.9,115.9,114.1,98.32M ,-0.87%
2020-08-21,115.4,112.7,116.01,112.52,337.79M ,2.49%
2020-08-20,112.6,115,115.01,112.14,310.11M ,-2.09%
2020-08-19,115,110.9,115,110.5,251.34M ,3.64%
2020-08-18,110.96,112.02,112.06,110.3,186.76M ,-0.82%
2020-08-17,111.88,113.7,113.88,111.4,109.89M ,-1.51%
2020-08-14,113.6,114.98,114.98,112.76,66.07M ,-0.88%
2020-08-13,114.61,114.3,117.3,113.61,170.04M ,0.10%
2020-08-12,114.49,114.69,114.9,113.1,111.05M ,0.82%
2020-08-11,113.56,113.5,114.49,112.52,185.60M ,0.41%
2020-08-10,113.1,114.1,115.09,112.25,88.08M ,-0.88%
2020-08-07,114.1,113.3,114.29,112.9,62.17M ,1.07%
2020-08-06,112.89,113.4,113.5,111.91,47.79M ,-0.33%
