Date,Price,Open,High,Low,Vol.,Change %
2020-08-31,1615,1665,1665,1610,4.81M,-3.00%
2020-08-28,1665,1680,1680,1658,1.23M,-0.89%
2020-08-27,1680,1653.5,1680,1636,1.28M,0.60%
2020-08-26,1669.9,1715,1717,1620,1.58M,-3.19%
2020-08-25,1725,1755,1769,1702,1.37M,-1.71%
2020-08-24,1755,1751,1770.1,1741,2.83M,0.29%
2020-08-21,1750,1719.9,1760,1695.8,1.91M,1.74%
2020-08-20,1720,1691.1,1726,1670,1.31M,1.00%
2020-08-19,1703,1714,1714,1686,317.39K,-0.64%
2020-08-18,1714,1695,1714,1673,1.40M,1.12%
2020-08-17,1695,1640,1695,1640,1.63M,3.35%
2020-08-14,1640,1670,1670,1640,1.63M,-1.14%
2020-08-13,1658.9,1683,1701.1,1650,1.84M,-2.59%
2020-08-12,1703,1701.1,1709.8,1698,2.79M,0.29%
2020-08-11,1698,1680.5,1715,1680,2.26M,1.37%
2020-08-10,1675,1681.7,1705,1675,1.19M,-0.42%
2020-08-07,1682,1651,1687,1650,691.81K,3.19%
2020-08-06,1630,1629,1650,1575.2,1.80M,1.81%
2020-08-05,1601,1611,1625,1601,2.32M,-0.25%
2020-08-04,1605,1630,1642,1605,792.35K,-0.93%
2020-08-03,1620,1670,1700,1620,1.30M,-3.40%
2020-07-31,1677,1625,1679.9,1625,1.19M,3.20%
2020-07-30,1625,1660,1660,1612,1.08M,-1.84%
2020-07-29,1655.4,1700,1700,1642.1,1.01M,-2.62%
2020-07-28,1700,1713.1,1713.1,1655.1,2.11M,-0.76%
2020-07-27,1713,1709.5,1714,1708,1.52M,0.76%
2020-07-24,1700,1670,1704.8,1641,1.38M,1.01%
2020-07-23,1683,1639.9,1684.9,1639.9,1.70M,2.62%
2020-07-22,1640,1616,1650.1,1604.4,987.80K,1.30%
2020-07-21,1619,1648.9,1648.9,1602,2.26M,-1.82%
2020-07-20,1649,1625.2,1650.1,1618.1,1.43M,-0.36%
2020-07-17,1655,1640,1699.2,1612,1.72M,-0.12%
2020-07-15,1657,1710,1720,1655,2.38M,-2.24%
2020-07-14,1694.9,1715,1729,1682.7,1.78M,-1.29%
2020-07-13,1717,1660,1719,1660,4.60M,4.70%
2020-07-10,1640,1655,1670,1620,1.12M,-0.61%
2020-07-09,1650,1680,1705,1650,1.47M,-4.62%
2020-07-08,1730,1734,1734,1690,6.91M,-0.46%
2020-07-07,1738,1740,1746.9,1721.1,2.15M,-1.82%
2020-07-06,1770.2,1752,1777.9,1752,1.73M,1.74%
2020-07-03,1740,1730,1745,1720,573.26K,0.14%
2020-07-02,1737.6,1700,1749.9,1692.2,2.85M,3.31%
2020-07-01,1682,1649,1687,1640,3.30M,3.06%
2020-06-30,1632,1690.1,1692.2,1632,5.46M,-3.43%
2020-06-26,1690,1725,1725.1,1690,1.50M,-1.97%
2020-06-25,1724,1725,1741.1,1701.1,450.20K,-0.17%
2020-06-24,1727,1689,1729.9,1689,4.69M,2.25%
2020-06-23,1689,1725,1730,1683.1,4.47M,-1.81%
2020-06-22,1720.1,1780,1789.9,1685,2.28M,-3.09%
2020-06-19,1775,1770,1798.9,1770,7.30M,0.29%
2020-06-18,1769.9,1750,1769.9,1735.1,5.33M,-0.01%
2020-06-17,1770,1761,1773.9,1740,2.08M,2.55%
2020-06-16,1726,1740,1770.1,1701,3.10M,2.68%
2020-06-15,1681,1676,1748,1651.3,2.47M,-0.53%
2020-06-12,1690,1749,1749,1690,2.84M,-1.17%
2020-06-11,1710,1700,1710,1679.8,4.96M,-2.34%
2020-06-10,1751,1767.1,1785,1710,2.02M,-0.79%
2020-06-09,1765,1770,1787.5,1699.9,1.59M,-0.45%
2020-06-08,1773,1750,1780,1727,2.60M,2.61%
2020-06-05,1727.9,1705.1,1789.4,1705.1,4.37M,2.24%
