Date,Price,Open,High,Low,Vol.,Change %
2020-02-17,305.01,306,306.01,303.9,565.32K,-0.32%
2020-02-14,306,304,307.57,304,3.21M,0.66%
2020-02-13,304,302,304.93,295.02,2.34M,0.66%
2020-02-12,302,304,309.5,302,7.36M,-0.66%
2020-02-11,304,315,315,302.01,6.35M,-1.65%
2020-02-10,309.1,316,316,307.17,17.46M,-2.31%
2020-02-07,316.4,315,317,313.01,7.82M,-0.19%
2020-02-06,317,316.14,319,316,4.04M,0.27%
2020-02-05,316.14,308,318,307,4.49M,3.17%
2020-02-04,306.43,304.5,309.91,302.01,3.39M,0.63%
2020-02-03,304.5,300.02,305,300,4.55M,1.50%
2020-01-31,300,303.21,309,300,5.51M,-2.91%
2020-01-30,309,304.9,316.89,298.16,3.93M,1.34%
2020-01-29,304.9,298.04,306.3,298.04,3.45M,0.13%
2020-01-28,304.5,303.2,307.99,303.02,1.75M,0.50%
2020-01-27,303,307,307,300.58,1.01M,-1.30%
2020-01-24,307,301.1,307.97,301.01,3.41M,2.68%
2020-01-23,299,301,305,297.25,6.85M,-0.01%
2020-01-22,299.02,301.2,313,295.51,7.84M,-0.41%
2020-01-21,300.25,316.1,316.1,300.25,7.65M,-4.71%
2020-01-20,315.1,327.7,327.7,315,6.65M,-1.93%
2020-01-17,321.3,328.21,329.89,321.3,11.14M,-2.04%
2020-01-16,328,326.1,329.98,326.1,7.62M,0.58%
2020-01-15,326.1,337,337,321.3,12.93M,-4.64%
2020-01-14,341.98,337.07,342,335.5,3.33M,1.78%
2020-01-13,336,338,340.99,334,2.59M,-0.68%
2020-01-10,338.3,341,341,333,3.39M,-0.79%
2020-01-09,341,342,344.68,336.5,3.48M,-0.29%
2020-01-08,342,332.93,342,332.93,5.84M,2.72%
2020-01-07,332.93,335,334.92,327.1,9.01M,-0.62%
2020-01-06,335,324,335,321.61,5.32M,3.40%
2020-01-03,324,322,324.5,318.15,3.01M,0.62%
2020-01-02,322,319,326.8,319,5.26M,0.94%
2019-12-30,319,321.9,325.24,319,1.83M,-0.90%
2019-12-27,321.9,320,327,317,3.46M,0.59%
2019-12-26,320,328.59,332,317.99,1.21M,-2.61%
2019-12-24,328.59,327.9,331.97,325.5,611.03K,0.21%
2019-12-23,327.9,328.83,331.8,325,7.85M,-0.28%
2019-12-20,328.83,336,344.87,328.83,34.19M,-2.13%
2019-12-19,336,335,340.83,336,6.77M,0.30%
